TP_ATR_1_residual,TP_ATR_2_residual,TP_ATR_3_residual,TP_ATR_4_residual,TP_ATR_5_residual,TP_ATR_6_residual,TP_ATR_7_residual,TP_ATR_8_residual,TP_ATR_9_residual,TP_ATR_10_residual,TP_ATR_11_residual,TP_ATR_12_residual,TP_ATR_13_residual,TP_ATR_14_residual,TP_ATR_15_residual,TP_ATR_16_residual,TP_ATR_17_residual,TP_ATR_18_residual,TP_ATR_19_residual,TP_ATR_20_residual,TP_ATR_21_residual,TP_ATR_22_residual,TP_ATR_23_residual,TP_ATR_24_residual,TP_ATR_25_residual,TP_ATR_26_residual,TP_ATR_27_residual,TP_ATR_28_residual,TP_ATR_29_residual,TP_ATR_30_residual,TP_ATR_31_residual,TP_ATR_32_residual,TP_ATR_33_residual,TP_ATR_34_residual,TP_ATR_35_residual,TP_ATR_36_residual,TP_ATR_37_residual,TP_ATR_38_residual,TP_ATR_39_residual,TP_ATR_40_residual,TP_ATR_41_residual,TP_ATR_42_residual,TP_ATR_43_residual,TP_ATR_44_residual,TP_ATR_45_residual,TP_ATR_46_residual,TP_ATR_47_residual,TP_ATR_48_residual,TP_ATR_49_residual,TP_ATR_50_residual,TP_ATR_51_residual,TP_ATR_52_residual,TP_ATR_53_residual,TP_ATR_54_residual,TP_ATR_55_residual,TP_ATR_56_residual,TP_ATR_57_residual,TP_ATR_58_residual,TP_ATR_59_residual,TP_ATR_60_residual,SL_ATR_1_residual,SL_ATR_2_residual,SL_ATR_3_residual,SL_ATR_4_residual,SL_ATR_5_residual,SL_ATR_6_residual,SL_ATR_7_residual,SL_ATR_8_residual,SL_ATR_9_residual,SL_ATR_10_residual,SL_ATR_11_residual,SL_ATR_12_residual,SL_ATR_13_residual,SL_ATR_14_residual,SL_ATR_15_residual,SL_ATR_16_residual,SL_ATR_17_residual,SL_ATR_18_residual,SL_ATR_19_residual,SL_ATR_20_residual,SL_ATR_21_residual,SL_ATR_22_residual,SL_ATR_23_residual,SL_ATR_24_residual,SL_ATR_25_residual,SL_ATR_26_residual,SL_ATR_27_residual,SL_ATR_28_residual,SL_ATR_29_residual,SL_ATR_30_residual,SL_ATR_31_residual,SL_ATR_32_residual,SL_ATR_33_residual,SL_ATR_34_residual,SL_ATR_35_residual,SL_ATR_36_residual,SL_ATR_37_residual,SL_ATR_38_residual,SL_ATR_39_residual,SL_ATR_40_residual,SL_ATR_41_residual,SL_ATR_42_residual,SL_ATR_43_residual,SL_ATR_44_residual,SL_ATR_45_residual,SL_ATR_46_residual,SL_ATR_47_residual,SL_ATR_48_residual,SL_ATR_49_residual,SL_ATR_50_residual,SL_ATR_51_residual,SL_ATR_52_residual,SL_ATR_53_residual,SL_ATR_54_residual,SL_ATR_55_residual,SL_ATR_56_residual,SL_ATR_57_residual,SL_ATR_58_residual,SL_ATR_59_residual,SL_ATR_60_residual,PC_ATR_1_residual,PC_ATR_2_residual,PC_ATR_3_residual,PC_ATR_4_residual,PC_ATR_5_residual,PC_ATR_6_residual,PC_ATR_7_residual,PC_ATR_8_residual,PC_ATR_9_residual,PC_ATR_10_residual,PC_ATR_11_residual,PC_ATR_12_residual,PC_ATR_13_residual,PC_ATR_14_residual,PC_ATR_15_residual,PC_ATR_16_residual,PC_ATR_17_residual,PC_ATR_18_residual,PC_ATR_19_residual,PC_ATR_20_residual,PC_ATR_21_residual,PC_ATR_22_residual,PC_ATR_23_residual,PC_ATR_24_residual,PC_ATR_25_residual,PC_ATR_26_residual,PC_ATR_27_residual,PC_ATR_28_residual,PC_ATR_29_residual,PC_ATR_30_residual,PC_ATR_31_residual,PC_ATR_32_residual,PC_ATR_33_residual,PC_ATR_34_residual,PC_ATR_35_residual,PC_ATR_36_residual,PC_ATR_37_residual,PC_ATR_38_residual,PC_ATR_39_residual,PC_ATR_40_residual,PC_ATR_41_residual,PC_ATR_42_residual,PC_ATR_43_residual,PC_ATR_44_residual,PC_ATR_45_residual,PC_ATR_46_residual,PC_ATR_47_residual,PC_ATR_48_residual,PC_ATR_49_residual,PC_ATR_50_residual,PC_ATR_51_residual,PC_ATR_52_residual,PC_ATR_53_residual,PC_ATR_54_residual,PC_ATR_55_residual,PC_ATR_56_residual,PC_ATR_57_residual,PC_ATR_58_residual,PC_ATR_59_residual,PC_ATR_60_residual
0.009202613,0.009658878,0.009862051,0.010221286,0.008791457,0.009218242,0.0080946,0.009000922,0.009460941,0.009050252,0.009501063,0.009589182,0.010248185,0.010272317,0.009504092,0.009528819,0.009989683,0.009661931,0.009874455,0.009328457,0.009603182,0.009447852,0.009472943,0.009490752,0.009501744,0.010242503,0.01013982,0.009323765,0.009138875,0.008931267,0.008860332,0.008513985,0.008490109,0.00896483,0.008481502,0.009001931,0.009020001,0.009075284,0.00888834,0.009173137,0.009230805,0.009014632,0.009046142,0.00899587,0.008995895,0.009171778,0.00942316,0.00861654,0.009069205,0.009081033,0.009450346,0.00939286,0.009123107,0.009452862,0.009506541,0.009418662,0.009027102,0.009205717,0.009102664,0.009186425,0.004289098,0.005681835,0.004608084,0.004783595,0.005079361,0.005571623,0.005423786,0.006110864,0.006437792,0.004676997,0.00525871,0.005849721,0.005890846,0.006826868,0.006504092,0.006766056,0.006194828,,,0.005245263,0.004084301,0.006025742,0.006060001,0.005791866,0.005861867,0.008006516,0.004971374,0.005007872,0.003055011,0.003224356,0.00415361,0.006438511,0.007032032,0.005566137,0.004794471,,0.0029482,,,0.006092153,0.005806769,0.005831668,0.00584249,,0.006223748,0.006603313,0.006658126,0.006688581,0.006428427,0.006464935,0.006718299,0.006822758,0.006869689,0.006652756,,,,,,,-0.002815813,-0.002363212,-0.002247063,-0.001920762,-0.002929209,-0.003655156,-0.002163598,-0.002052356,-0.00255096,-0.001677124,-0.002121129,-0.002514177,-0.0022979,-0.002464858,-0.003412149,-0.002300158,-0.00228656,-0.002655718,-0.002362644,-0.002406937,-0.001214959,-0.001236481,-0.001203588,-0.002261193,-0.002319267,-0.00128469,-0.001262916,-0.003218856,-0.002294642,-0.002535055,-0.00242399,-0.002652314,-0.002059359,-0.002374898,-0.002979949,-0.002294605,-0.002308424,-0.002361839,-0.00236206,-0.001901887,-0.002325225,-0.002688365,-0.002867401,-0.003500222,-0.003125995,-0.003183698,-0.003155498,-0.00301207,-0.002708612,-0.002716777,-0.002787292,-0.002781341,-0.002851918,-0.00289084,-0.002893459,-0.002695237,-0.002855343,-0.002835963,-0.003001004,-0.002994568
0.009855212,0.009212472,0.009412488,0.009459028,0.008172571,0.009203333,0.0096212,0.009220854,0.008691126,0.009797344,0.009850794,0.009777083,0.009709862,0.009954067,0.009971858,0.010073448,0.01006386,0.009931597,0.009643578,0.009823358,0.009570879,0.009615516,0.009616175,0.009647441,0.009545013,0.010199602,0.009865593,0.010162549,0.008408321,0.009154698,0.009227267,0.008907152,0.008957376,0.009412707,0.008878647,0.009523763,0.008984202,0.008921156,0.00954421,0.008839875,0.008648785,0.009270019,0.009289312,0.009111039,0.00913751,0.009405011,0.008674933,0.00927293,0.008548067,0.009332025,0.008682407,0.009481139,0.009427859,0.009493623,0.009155266,0.009176393,0.009427337,0.009064603,0.009398996,0.009585623,0.003903783,0.004080927,0.005186986,0.005087685,0.004182321,0.005292409,0.00417827,0.00459883,0.004960676,0.005063354,0.004454463,0.006108352,0.005812974,0.006600067,0.007189507,0.006040755,0.007207857,,,0.00586488,0.00378554,0.006136349,0.005182654,0.005970605,0.006225831,0.007367103,0.00446964,0.004907664,,0.003074313,0.003581157,0.006619823,0.006453809,,0.005529179,,,,,0.005828785,0.00614144,0.006197557,0.006249706,,,0.006292786,0.006322962,0.006765984,,,0.006536292,0.006721171,0.00674722,,,,,,,,-0.002217891,-0.001348575,-0.002323514,-0.002436842,-0.003496874,-0.002154871,-0.002227503,-0.002351527,-0.002168348,-0.00169894,-0.001830318,-0.003416997,-0.001591268,-0.002501841,-0.002258744,-0.003264476,-0.001713202,-0.002860775,-0.002963976,-0.003266271,-0.002290719,-0.002319481,-0.001390838,-0.001768739,-0.00174847,-0.001271653,-0.001241238,-0.003247548,-0.002392871,-0.003161419,-0.002609421,-0.003058862,-0.003063669,-0.002991407,-0.002757457,-0.002300918,-0.002303727,-0.002313504,-0.001911177,-0.002074831,-0.002494481,-0.002864967,-0.003443982,-0.003235882,-0.002653337,-0.003080507,-0.003043273,-0.002664147,-0.002825094,-0.002832447,-0.002798448,-0.002879955,-0.002771158,-0.002736925,-0.00272299,-0.002745075,-0.002972663,-0.002964881,-0.002293045,-0.002267858
0.00992593,0.00918497,0.010196959,0.010139289,0.008729527,0.008245221,0.009008819,0.008461171,0.009224366,0.009540915,0.0095263,0.009624664,0.009745835,0.009600067,0.009876448,0.009935534,0.009534445,0.010091254,0.009818401,0.0096096,0.010094721,0.009478835,0.009343906,0.010013222,0.009980235,0.009834581,0.009282522,0.009753144,0.008129402,0.008497939,0.008534663,0.009298427,0.009373325,0.008440474,0.008978586,0.009159803,0.009518744,0.009520505,0.009263105,0.009580997,0.009318262,0.008653526,0.008630975,0.00908726,0.009359399,0.008664314,0.009340507,0.009362541,0.009306892,0.00942395,0.009394855,0.008672479,0.009496378,0.008719939,0.009490909,0.009506677,0.009190718,0.009435119,0.009198248,0.008739055,0.00389727,0.005080229,0.004736984,0.006058967,0.005091352,0.005141293,0.004794097,0.004951429,0.005596779,0.004467778,0.004883601,0.005832751,0.005916721,0.007119413,0.005982672,0.006239712,0.006528366,,,0.004795082,0.003692241,0.006112005,0.005814041,0.005818032,0.006152185,0.007825093,,0.004466668,,,0.003290874,0.006280444,0.006657186,,,,,,,,0.005927421,0.006026536,0.006094327,,,,,0.006392486,,,,0.006566475,0.006595578,,,,,,,,-0.002384715,-0.002358566,-0.002859419,-0.0017513,-0.002217326,-0.004115934,-0.00191165,-0.002210237,-0.001620698,-0.001808962,-0.001830097,-0.003198005,-0.002119606,-0.003437403,-0.00343857,-0.002322785,-0.001098696,-0.003269589,-0.00241032,-0.002791424,-0.001504446,-0.001062597,-0.001082433,-0.001316424,-0.001282303,-0.001193894,-0.001158264,-0.003343457,-0.003249259,-0.002746647,-0.003106842,-0.002752558,-0.002772136,-0.002793152,-0.00229825,-0.00188603,-0.001904949,-0.001910829,-0.002071401,-0.002460139,-0.00189881,-0.003400574,-0.003256851,-0.003123151,-0.002875723,-0.002625921,-0.00263707,-0.002804947,-0.002984115,-0.002946174,-0.002903254,-0.00266105,-0.002851705,-0.002820183,-0.0027914,-0.002551885,-0.002310466,-0.002288751,-0.002623559,-0.002630016
0.009289098,0.008505778,0.009440693,0.009010723,0.009741148,0.007560306,0.008157575,0.009249811,0.009720924,0.010072578,0.009006919,0.009064376,0.008997543,0.00984936,0.01011284,0.010214889,0.010097298,0.009525092,0.010075467,0.00963328,0.009194885,0.010136349,0.010129422,0.010143806,0.010196039,0.009367103,0.010109156,0.009466668,0.008792066,0.009056924,0.009039818,0.008510708,0.008477854,0.009057459,0.009467643,0.009036317,0.009184233,0.009221923,0.009090212,0.009284357,0.009080054,0.009353599,0.009366186,0.00933195,0.00865889,0.009311768,0.008528262,0.00868276,0.009398768,0.008657026,0.00860738,0.00942363,0.008708918,0.009459247,0.009527178,0.009556074,0.009511704,0.009196709,0.009580199,0.009564477,0.004481123,0.005062349,0.004412488,0.005614149,0.00440562,0.005246831,0.005246713,0.004723834,0.006030852,0.004658656,0.004354184,0.006565059,0.006137026,0.005934559,0.006454235,0.006068845,,,,,0.003976203,0.005156979,0.006082792,0.005788477,0.005788347,0.008082455,,,,,0.003036735,,0.006289165,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002300557,-0.001856415,-0.003387448,-0.002732928,-0.002225504,-0.003677181,-0.003597352,-0.00332997,-0.002614111,-0.001731052,-0.002330244,-0.003765071,-0.001225647,-0.003466189,-0.003398253,-0.002656961,-0.002328657,-0.002826196,-0.00334503,-0.002822126,-0.002118139,-0.001541309,-0.001542662,-0.001394596,-0.001332919,-0.001447575,-0.001441103,-0.002618051,-0.002742058,-0.003148479,-0.00275685,-0.003087938,-0.003074093,-0.002979656,-0.002296136,-0.002090262,-0.002092712,-0.002071743,-0.002492135,-0.002093233,-0.002043814,-0.00329154,-0.003168991,-0.002672976,-0.003099886,-0.002860982,-0.002834551,-0.003009275,-0.002524882,-0.002587726,-0.002663554,-0.002441402,-0.002638615,-0.002597794,-0.00258227,-0.0025086,-0.002669229,-0.002644926,-0.00265445,-0.002659549
0.00926593,0.00902128,0.008928238,0.010087685,0.008079361,0.009056963,0.009246713,0.008426011,0.009437792,0.009318572,0.009843357,0.009800072,0.009723919,0.009765985,0.008980753,0.009015195,0.009955257,0.010180108,0.009470427,0.010101596,0.010238127,0.010047155,0.010066747,0.010166332,0.010141167,0.010082455,0.009849706,0.010268556,0.008214937,0.008224356,0.008290874,0.008993394,0.009032032,0.008411095,0.009102879,0.008558179,0.008504783,0.009087658,0.009544037,0.008568145,0.008542555,0.008996322,0.009042004,0.008652142,0.009358709,0.008486327,0.009115902,0.00933951,0.008691368,0.009371276,0.009207735,0.008605495,0.009451705,0.008641413,0.008703419,0.008719224,0.009576591,0.009552479,0.00873419,0.00877917,0.003231082,0.004586886,0.004440693,0.004864867,0.003310502,0.006320701,0.00509666,0.005376928,0.005857103,0.004636937,,,0.005886664,0.006193528,0.006024973,0.007152586,,,,,0.004933939,0.005852987,0.006037519,0.006242115,0.005329681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002174832,-0.002072821,-0.003515351,-0.002077527,-0.002270334,-0.003572453,-0.002386474,-0.001616572,-0.001703831,-0.001984824,-0.002045496,-0.003719243,-0.002299506,-0.003452499,-0.002306447,-0.002933237,-0.00111657,-0.002513269,-0.002744613,-0.003417127,-0.002138868,-0.00205129,-0.001987079,-0.001218072,-0.001184245,-0.001823107,-0.001789499,-0.003113449,-0.003171743,-0.002318092,-0.003124425,-0.002375586,-0.002376224,-0.002538039,-0.002292688,-0.002625252,-0.002568713,-0.002542632,-0.002069782,-0.002068844,-0.002479057,-0.00320458,-0.003463938,-0.002887204,-0.00336249,-0.00305558,-0.003022168,-0.002528401,-0.003193108,-0.002440494,-0.002462856,-0.00310714,-0.002433363,-0.002439944,-0.002507284,-0.002993323,-0.002704545,-0.002675864,-0.002503188,-0.002471589
0.008903783,0.00964598,0.009714705,0.009550402,0.008043873,0.007714035,0.00909666,0.00952501,0.009994559,0.008988162,0.008952062,0.009994352,0.010044602,0.0100703,0.009360642,0.009430281,0.010084797,0.010021713,0.010268172,0.009329881,0.010112778,0.010156979,0.010182654,0.01012755,0.009907205,0.010007177,0.00946964,0.009795051,0.008110536,0.008846728,0.008863753,0.00835476,0.008357127,0.008922102,0.008447611,0.009430303,0.009098788,0.008598395,0.009557535,0.009109829,0.009372259,0.008559566,0.008548737,0.009339584,0.00910885,0.00913426,0.008658126,0.008549498,0.009336743,0.008597852,0.008770309,0.009203226,0.008597387,0.009195203,0.009480629,0.009505968,0.008693372,0.00957914,0.009552401,0.009231728,0.004514221,0.005658878,0.004657895,0.005261377,0.004423147,0.006807669,0.004492455,0.005894468,0.006143416,0.004279387,,,0.006586849,0.005995424,0.006233628,0.00653058,,,,,,0.006115591,0.005633406,0.006122918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002822595,-0.002292424,-0.00199672,-0.001633707,-0.0030524,-0.003375782,-0.003730478,-0.002361541,-0.001730916,-0.002790733,-0.001588362,-0.002714175,-0.001269547,-0.002435918,-0.002603873,-0.003351645,-0.001479815,-0.003257791,-0.002930592,-0.002728946,-0.001332549,-0.002078503,-0.00206617,-0.001509948,-0.001476795,-0.002207395,-0.002269289,-0.002670161,-0.00225026,-0.003311415,-0.002390754,-0.003128259,-0.003076283,-0.002705169,-0.00188102,-0.001878488,-0.002026228,-0.002041323,-0.002092703,-0.002319112,-0.002113738,-0.003610622,-0.002647099,-0.003103765,-0.003237209,-0.003328222,-0.00253163,-0.002455593,-0.002908613,-0.003167975,-0.003128551,-0.00273168,-0.003072141,-0.003047138,-0.003009091,-0.00255688,-0.002535144,-0.002517145,-0.002465812,-0.002458713
0.009029831,0.008806496,0.009256947,0.010167149,0.009091352,0.0097136,0.009582768,0.009298967,0.009087721,0.009676997,0.009868629,0.009453691,0.009452864,0.009071353,0.009781633,0.009798367,0.009359264,0.01005487,0.010044944,0.01029481,0.010056153,0.01006361,0.010133266,0.009300379,0.009360733,0.009419144,0.010229355,0.00978795,0.008383728,0.008321061,0.008392985,0.008883058,0.008941152,0.008517512,0.008992216,,0.008527986,0.00954782,,0.008588816,,0.009388226,0.009307593,0.009064331,0.008554368,0.008603313,0.009213759,0.009126895,0.00859461,0.009187783,0.008742782,0.008822758,0.009214533,0.009530232,0.008662179,0.008700802,0.009520602,0.008721857,0.008745542,0.009392345,0.003989452,0.00418497,0.004617036,0.006369381,0.004795226,0.006452043,0.00450514,0.005839375,0.006311693,,,,,0.00623049,0.006143616,,,,,,,0.006033433,0.006131987,0.005891702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002679095,-0.002459522,-0.003609948,-0.002992964,-0.003267899,-0.003564877,-0.003523794,-0.001713361,-0.001706076,-0.002582535,-0.002198945,-0.003538499,-0.001703427,-0.002548815,-0.002750555,-0.002820493,-0.002112534,-0.002785336,-0.003386576,-0.002534811,-0.0014683,-0.001288186,-0.00128032,-0.001914186,-0.001862384,-0.001667667,-0.001636133,-0.002885607,-0.00337711,-0.002714263,-0.003235053,-0.002875663,-0.002858397,-0.00301793,-0.002124247,-0.002189537,-0.002170892,-0.002131349,-0.0022625,-0.002682616,-0.002040989,-0.003471644,-0.002880201,-0.00341274,-0.002833179,-0.003317991,-0.00329327,-0.00322707,-0.003268863,-0.002837318,-0.002790027,-0.003187828,-0.00267632,-0.002623672,-0.002583434,-0.003019797,-0.002488884,-0.002470569,-0.002919801,-0.002914377
0.010229499,0.009184349,0.009796686,0.008864867,0.009530735,0.008571623,0.009573155,0.010043513,0.008930722,0.009063354,0.009473997,0.009359875,0.00935982,0.009445803,0.009939855,0.010062735,0.009759248,0.009281637,0.010062109,0.010055592,0.009227967,0.009296974,0.00932497,0.010000437,0.010027694,0.010203072,0.009754371,,0.009079615,0.008401841,0.008383939,0.008438511,0.008453809,0.009333614,0.008512098,,0.009473402,0.009507285,,0.009488224,,,,0.008602217,0.009187476,0.00921147,0.008516324,0.008688581,0.009155584,0.008711799,0.008766453,0.008763124,0.008869689,0.008909546,0.009204615,0.009220602,0.008718599,0.009547703,0.009250271,0.009051299,0.004364733,0.004505778,0.00426626,0.004554202,0.004796617,0.006913956,0.005028564,0.00505347,,,,,,0.006058943,0.006606645,,,,,,,0.005479381,0.006097805,0.005300999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002219382,-0.001918165,-0.003208663,-0.002402595,-0.003771205,-0.003837658,-0.003508257,-0.001717886,-0.001993866,-0.002011199,-0.001339583,-0.003274385,-0.002072277,-0.002808623,-0.002910148,-0.002294015,-0.001427256,-0.002318878,-0.002766151,-0.002254253,-0.001755098,-0.001473537,-0.001557931,-0.002024819,-0.002091035,-0.001640438,-0.001775351,-0.003292608,-0.003411749,-0.003190554,-0.00290754,-0.003086932,-0.003052477,-0.002766333,-0.002687388,-0.002216209,-0.002215659,-0.002220239,-0.002662786,-0.002520242,-0.002351591,-0.00289387,-0.003153809,-0.003250413,-0.003093512,-0.003062084,-0.003002567,-0.002955696,-0.003161982,-0.003224717,-0.003179801,-0.003102195,-0.003162005,-0.003158617,-0.003131127,-0.002380776,-0.002988296,-0.002947521,-0.002439526,-0.002393188
0.010451417,0.00932881,0.008955714,0.009261377,0.009235015,0.008184687,0.008347361,0.008785804,0.009565234,0.009694829,0.009285187,0.009607981,0.009647448,0.009716773,0.009366367,0.009497627,0.010135396,0.009881908,0.009253574,0.010090515,0.01009352,0.010121396,0.010136621,0.010110547,0.010028322,0.009692183,0.009795929,,,0.009114335,0.009179765,0.008382358,0.008939806,,0.009391509,,,,,,,,,0.009202613,,,0.008496983,0.009166196,0.008666827,0.008918585,0.008546137,0.008818949,0.008774068,0.008801968,0.009457047,0.00942047,0.009222005,0.008732611,0.009396154,0.008965513,0.002553785,0.004920611,0.004714705,0.005857674,0.003584674,0.006483884,0.004760296,0.004680289,,,,,,0.006550402,,,,,,,,0.005968725,0.005880755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002768809,-0.001759455,-0.003291916,-0.003158985,-0.002332722,-0.003636098,-0.003432963,-0.001752209,-0.002835732,-0.001833765,-0.002116803,-0.002473387,-0.001392975,-0.003105145,-0.002347754,-0.002359212,-0.001498474,-0.003430174,-0.002514052,-0.003159698,-0.002056485,-0.001077956,-0.001068115,-0.001267886,-0.00136205,-0.001136241,-0.001131501,-0.003462888,-0.002699044,-0.002619725,-0.003148918,-0.002569904,-0.002550255,-0.002937696,-0.002240725,-0.002639583,-0.002759235,-0.002711405,-0.002567125,-0.002196944,-0.002658479,-0.003185296,-0.003453858,-0.0027773,-0.003243243,-0.003033945,-0.003089311,-0.003186161,-0.002501232,-0.003140865,-0.003106648,-0.002418861,-0.003100125,-0.003060385,-0.003045674,-0.002520443,-0.002518417,-0.00247084,-0.002293063,-0.002264167
0.010209292,0.008514862,0.009678752,0.009255899,0.009698774,0.007910105,0.00881069,0.008579721,0.008960676,0.009359812,0.009797854,0.009846376,0.009842392,0.00982941,0.009070604,0.009154391,0.009607802,0.010211103,0.009980505,0.009196159,0.010021678,0.010072577,0.010094448,0.009268273,0.009328428,0.009817448,,,,,,0.00929666,0.00927125,,,,,,,,,,,,,,,0.008576569,0.00905304,0.008699023,0.008536292,0.008545693,0.008862009,0.008909322,0.008948035,0.009002275,0.009420954,0.00923006,0.009034433,0.009137954,0.004285531,0.005273625,0.005789587,0.006131506,0.004497271,0.006917154,0.003894971,0.006143313,,,,,,,,,,,,,,0.006005925,0.005224839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002893271,-0.002002714,-0.002437949,-0.002567929,-0.00385282,-0.002138931,-0.003723756,-0.003330477,-0.002043506,-0.001897672,-0.002440599,-0.002540752,-0.001076663,-0.002774836,-0.003396583,-0.003253611,-0.001905164,-0.002832804,-0.002290831,-0.00278063,-0.001225942,-0.001065385,-0.00106643,-0.001562473,-0.001613371,-0.001090368,-0.001228886,-0.002918104,-0.003128355,-0.002803275,-0.002589657,-0.0027657,-0.002727478,-0.002356082,-0.002027249,-0.002599783,-0.002645026,-0.002630075,-0.002239071,-0.001917541,-0.00246237,-0.003485368,-0.003227323,-0.003136147,-0.002540601,-0.003218993,-0.003192883,-0.003162361,-0.002641882,-0.00247605,-0.002449654,-0.002427521,-0.002637995,-0.002406377,-0.002396581,-0.002708447,-0.003027201,-0.003071143,-0.00236581,-0.002360945
0.010372694,0.008465805,0.008801702,0.009902664,0.008255942,0.009141293,0.009019085,0.008804561,0.009666954,0.00931225,0.009768999,0.009020053,0.00892256,0.009223935,,,,0.00972358,0.010171518,0.010049614,0.00994101,0.010005925,0.00915691,0.010122918,0.010152185,,,,,,,0.009216446,,,,,,,,,,,,,,,,0.008540024,0.008645864,0.008515351,,0.008566475,0.008545211,0.008577609,0.008842233,0.008887026,0.009022173,0.009436543,0.008948528,0.009523597,0.002293249,0.004721449,0.005444548,0.00470339,0.004193696,0.005639847,0.005474538,0.005031612,,,,,,,,,,,,,,0.005841438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002014356,-0.002472585,-0.002251058,-0.001744709,-0.003853049,-0.003773526,-0.003461346,-0.001910782,-0.00285446,-0.002417892,-0.00129665,-0.002470248,-0.002236706,-0.002433245,-0.002729797,-0.002713771,-0.002243079,-0.002942577,-0.003158331,-0.002985566,-0.001344156,-0.001711915,-0.001694855,-0.001059941,-0.00112587,-0.001647177,-0.00161955,-0.003109414,-0.002660526,-0.003200321,-0.002755723,-0.003101408,-0.003041031,-0.002304915,-0.002498938,-0.002303486,-0.002328501,-0.002294039,-0.001929186,-0.002260125,-0.002162925,-0.003196372,-0.002636339,-0.003293793,-0.003324633,-0.002494989,-0.00247684,-0.002537459,-0.003009417,-0.002442974,-0.002417593,-0.002638487,-0.003060845,-0.002411753,-0.002456667,-0.002998155,-0.002323409,-0.00232086,-0.002736674,-0.002748828
0.00899138,0.009122707,0.00963211,0.010001869,0.009483914,0.009246831,0.00950514,0.00959883,0.009406151,0.009818503,0.009014484,0.009040825,0.00902437,0.009158827,,,,,0.009810495,0.010111136,0.009252654,0.009369151,0.010097805,0.00953921,0.009612317,,,,,,,,,,,,,,,,,,,,,,,,0.008501177,,,,0.008595578,0.008652756,0.008944768,0.008991195,0.00889978,0.009059628,0.009098158,0.008816719,0.003778146,0.004373802,0.004955714,0.004783938,0.004513823,0.005611165,0.005257823,,,,,,,,,,,,,,,0.005087507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001977223,-0.001714405,-0.001787512,-0.003250987,-0.002777857,-0.004053743,-0.002010435,-0.003151101,-0.001915372,-0.002019669,-0.001360976,-0.003636814,-0.002061794,-0.003443046,-0.002443442,-0.002529762,-0.001330283,-0.002945385,-0.002812869,-0.002771543,-0.002357386,-0.002032251,-0.002024832,-0.001067147,-0.001633757,-0.001963099,-0.001981155,-0.003104808,-0.002840945,-0.002849156,-0.003140276,-0.002796966,-0.002801256,-0.002312742,-0.002635864,-0.002040318,-0.001999698,-0.001952771,-0.00221166,-0.002129942,-0.001904875,-0.002662873,-0.003179264,-0.00256805,-0.002633601,-0.003320897,-0.002668132,-0.00264889,-0.002858639,-0.002626616,-0.002623121,-0.003077145,-0.002861358,-0.002685673,-0.002710546,-0.002947439,-0.002406628,-0.002378143,-0.002670198,-0.002658386
0.008880584,0.00873582,0.009786095,0.010131506,0.008728537,0.009470235,0.009028564,0.008951429,0.009361818,0.009639579,0.009454463,0.009304719,0.0092019,,,,,,0.009195954,0.00986488,0.009965698,0.009841438,0.009455566,0.009891702,0.009788347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008593179,0.008612482,0.00901569,0.008913806,0.008564094,,0.003326951,0.004933723,0.005678752,0.005353711,0.003637406,0.00501423,0.004432176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001790022,-0.001837651,-0.001803041,-0.001636676,-0.003124001,-0.002751162,-0.003347578,-0.003068014,-0.001898631,-0.001705198,-0.00202084,-0.003716392,-0.001444546,-0.00350605,-0.002246933,-0.002436301,-0.001396597,-0.002747237,-0.002304948,-0.002976642,-0.001296818,-0.001227852,-0.001214979,-0.001659177,-0.001992353,-0.001225942,-0.001250417,-0.002678389,-0.003294814,-0.003259153,-0.002815507,-0.002966282,-0.002958291,-0.002096551,-0.002264341,-0.002791847,-0.00286383,-0.002178844,-0.002164939,-0.002219003,-0.002451215,-0.00321929,-0.003316637,-0.003293517,-0.003005175,-0.002642882,-0.002958352,-0.002965305,-0.003167028,-0.002999017,-0.003033959,-0.002828863,-0.002965768,-0.003032214,-0.003013027,-0.002906699,-0.002546391,-0.002663117,-0.002911363,-0.002892517
